bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
17,"Segnao SL-O b26-27 A 4 f",Planet,"Icy body",1,643.55,"Sulphur:26.46,Carbon:22.25,Phosphorus:14.24,Iron:11.86,Nickel:8.97,Chromium:5.33,Manganese:4.9,Selenium:4.14,Molybdenum:0.77,Tungsten:0.65,Technetium:0.42",,0.04,No,"2023-06-18 06:19:17","Ryan Richards","2023-06-18 06:19:17",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
19,"Segnao SL-O b26-27 A 4 g",Planet,"Icy body",1,673.74,"Sulphur:27.59,Carbon:23.2,Phosphorus:14.85,Iron:12.36,Nickel:9.35,Manganese:5.11,Germanium:3.54,Zirconium:1.44,Tellurium:0.92,Niobium:0.85,Molybdenum:0.81",,0.04,No,"2023-06-18 06:19:15","Ryan Richards","2023-06-18 06:19:15",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
20,"Segnao SL-O b26-27 A 4 h",Planet,"Icy body",1,639.92,"Sulphur:26.84,Carbon:22.57,Phosphorus:14.45,Iron:12.03,Nickel:9.1,Chromium:5.41,Selenium:4.2,Vanadium:2.95,Cadmium:0.93,Molybdenum:0.79,Antimony:0.73",,0.04,No,"2023-06-18 06:19:12","Ryan Richards","2023-06-18 06:19:12",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
21,"Segnao SL-O b26-27 A 5",Planet,"Class I gas giant",,44730.63,,Icy,0.69,No,"2023-06-18 06:17:42","Ryan Richards","2023-06-18 06:17:42",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
22,"Segnao SL-O b26-27 A 5 a",Planet,"Icy body",,894.32,,,0.05,No,"2023-06-18 06:19:43","Ryan Richards","2023-06-18 06:19:43",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
24,"Segnao SL-O b26-27 A 5 b",Planet,"Icy body",,1332.13,,,0.08,No,"2023-06-18 06:19:46","Ryan Richards","2023-06-18 06:19:46",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
25,"Segnao SL-O b26-27 A 5 c",Planet,"Icy body",1,715.14,"Sulphur:26.94,Carbon:22.65,Phosphorus:14.5,Iron:12.07,Nickel:9.13,Chromium:5.43,Selenium:4.22,Vanadium:2.97,Tellurium:0.9,Tungsten:0.66,Mercury:0.53",,0.04,No,"2023-06-18 06:19:38","Ryan Richards","2023-06-18 06:19:38",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
26,"Segnao SL-O b26-27 A 5 d",Planet,"Icy body",1,752.71,"Sulphur:26.8,Carbon:22.54,Phosphorus:14.43,Iron:12.01,Nickel:9.09,Manganese:4.96,Selenium:4.19,Germanium:3.44,Cadmium:0.93,Tellurium:0.89,Tin:0.72",,0.04,No,"2023-06-18 06:19:49","Ryan Richards","2023-06-18 06:19:49",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
27,"Segnao SL-O b26-27 A 6",Planet,"Icy body",,9784.21,,Icy,0.92,No,"2023-06-18 06:19:34","Ryan Richards","2023-06-18 06:19:34",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
2,"Segnao SL-O b26-27 B",Star,"M (Red dwarf) Star",0,0,,,0,0,"2023-06-18 06:16:47","Ryan Richards","2023-06-18 06:16:47",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
37,"Segnao SL-O b26-27 B 1",Planet,"Water world",,9849.33,,,1.05,No,"2023-06-18 06:18:00","Ryan Richards","2023-06-18 06:18:00",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
38,"Segnao SL-O b26-27 B 2",Planet,"Icy body",,7884.41,,,0.73,No,"2023-06-18 06:18:16","Ryan Richards","2023-06-18 06:18:16",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
39,"Segnao SL-O b26-27 B 3",Planet,"Icy body",,7953.53,,,0.76,No,"2023-06-18 06:18:11","Ryan Richards","2023-06-18 06:18:11",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
40,"Segnao SL-O b26-27 B 4",Planet,"Class I gas giant",,58687.77,,"Rocky, Icy",1.09,No,"2023-06-18 06:17:26","Ryan Richards","2023-06-18 06:17:26",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
43,"Segnao SL-O b26-27 B 4 a",Planet,"Icy body",1,1360.26,"Sulphur:26.48,Carbon:22.26,Phosphorus:14.25,Iron:12.1,Nickel:9.15,Chromium:5.44,Manganese:5,Vanadium:2.97,Niobium:0.83,Molybdenum:0.79,Yttrium:0.72",,0.08,No,"2023-06-18 06:18:31","Ryan Richards","2023-06-18 06:18:31",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
44,"Segnao SL-O b26-27 B 4 b",Planet,"Icy body",1,1696.34,"Sulphur:26.37,Carbon:22.17,Phosphorus:14.2,Iron:11.98,Nickel:9.06,Chromium:5.39,Manganese:4.95,Zinc:3.26,Cadmium:0.93,Tellurium:0.89,Niobium:0.82",,0.1,No,"2023-06-18 06:18:37","Ryan Richards","2023-06-18 06:18:37",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
45,"Segnao SL-O b26-27 B 4 b a",Planet,"Icy body",1,702.43,"Sulphur:31.45,Carbon:26.44,Phosphorus:16.93,Iron:9.67,Nickel:7.32,Zinc:2.63,Vanadium:2.38,Arsenic:1.43,Molybdenum:0.63,Ruthenium:0.6,Tungsten:0.53",,0.04,No,"2023-06-18 06:18:35","Ryan Richards","2023-06-18 06:18:35",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
46,"Segnao SL-O b26-27 B 4 c",Planet,"Icy body",1,1342.66,"Sulphur:26.74,Carbon:22.49,Phosphorus:14.4,Iron:11.98,Nickel:9.06,Chromium:5.39,Manganese:4.95,Vanadium:2.94,Molybdenum:0.78,Ruthenium:0.74,Mercury:0.52",,0.08,No,"2023-06-18 06:18:23","Ryan Richards","2023-06-18 06:18:23",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
47,"Segnao SL-O b26-27 B 4 d",Planet,"Icy body",1,1325.38,"Sulphur:26.59,Carbon:22.36,Phosphorus:14.31,Iron:11.92,Nickel:9.01,Chromium:5.36,Manganese:4.92,Zinc:3.24,Cadmium:0.93,Yttrium:0.71,Tungsten:0.65",,0.08,No,"2023-06-18 06:18:26","Ryan Richards","2023-06-18 06:18:26",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
48,"Segnao SL-O b26-27 B 5",Planet,"Class I gas giant",,39839.09,,,0.62,No,"2023-06-18 06:17:20","Ryan Richards","2023-06-18 06:17:20",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
49,"Segnao SL-O b26-27 B 5 a",Planet,"Icy body",1,767.69,"Sulphur:27.43,Carbon:23.07,Phosphorus:14.77,Iron:12.44,Nickel:9.41,Selenium:4.29,Zinc:3.38,Vanadium:3.06,Niobium:0.85,Antimony:0.75,Mercury:0.54",,0.05,No,"2023-06-18 06:18:51","Ryan Richards","2023-06-18 06:18:51",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
50,"Segnao SL-O b26-27 B 5 b",Planet,"Icy body",1,663.76,"Sulphur:26.54,Carbon:22.32,Phosphorus:14.29,Iron:11.89,Nickel:9,Chromium:5.35,Manganese:4.91,Germanium:3.41,Cadmium:0.92,Antimony:0.72,Tungsten:0.65",,0.04,No,"2023-06-18 06:18:47","Ryan Richards","2023-06-18 06:18:47",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
51,"Segnao SL-O b26-27 B 5 c",Planet,"Icy body",1,607.98,"Sulphur:26.9,Carbon:22.62,Phosphorus:14.48,Iron:12.06,Nickel:9.12,Chromium:5.42,Selenium:4.21,Vanadium:2.96,Niobium:0.82,Antimony:0.73,Tungsten:0.66",,0.04,No,"2023-06-18 06:18:56","Ryan Richards","2023-06-18 06:18:56",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
52,"Segnao SL-O b26-27 B 5 d",Planet,"Icy body",1,651.00,"Sulphur:26.96,Carbon:22.67,Phosphorus:14.51,Iron:12.08,Nickel:9.14,Manganese:4.99,Selenium:4.22,Vanadium:2.97,Cadmium:0.94,Molybdenum:0.79,Yttrium:0.72",,0.04,No,"2023-06-18 06:18:45","Ryan Richards","2023-06-18 06:18:45",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
53,"Segnao SL-O b26-27 B 5 e",Planet,"Icy body",1,914.89,"Sulphur:27.75,Carbon:23.34,Phosphorus:14.94,Iron:12.52,Nickel:9.47,Germanium:3.58,Zinc:3.4,Vanadium:3.07,Niobium:0.86,Tin:0.75,Polonium:0.32",,0.05,No,"2023-06-18 06:18:53","Ryan Richards","2023-06-18 06:18:53",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
54,"Segnao SL-O b26-27 B 5 f",Planet,"Icy body",1,1069.21,"Sulphur:26.69,Carbon:22.44,Phosphorus:14.37,Iron:11.96,Nickel:9.05,Chromium:5.38,Manganese:4.94,Zinc:3.25,Molybdenum:0.78,Tin:0.71,Technetium:0.43",,0.06,No,"2023-06-18 06:18:43","Ryan Richards","2023-06-18 06:18:43",https://www.edsm.net/en/system/bodies/id/80929554/name/Segnao+SL-O+b26-27
