bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
25,"Hypou Aip UA-C c14-0 ABCD 2 a",Planet,"Rocky body",1,1219.47,"Iron:18.66,Sulphur:18.25,Carbon:15.34,Nickel:14.11,Phosphorus:9.82,Chromium:8.39,Manganese:7.71,Vanadium:4.58,Cadmium:1.45,Tungsten:1.02,Technetium:0.67",,0.14,No,"2024-05-31 02:02:20",,,https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
26,"Hypou Aip UA-C c14-0 ABCD 2 b",Planet,"Rocky body",1,902.23,"Iron:19.14,Sulphur:18.72,Carbon:15.74,Nickel:14.48,Phosphorus:10.08,Chromium:8.61,Germanium:5.51,Vanadium:4.7,Yttrium:1.14,Tungsten:1.05,Mercury:0.84",,0.11,No,"2024-05-31 02:01:54","CMDR Scott Fleming","2024-05-31 02:01:54",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
27,"Hypou Aip UA-C c14-0 ABCD 2 c",Planet,"Rocky body",1,952.33,"Iron:20.31,Sulphur:19.87,Carbon:16.71,Nickel:15.37,Phosphorus:10.7,Chromium:9.14,Arsenic:2.62,Zirconium:2.36,Molybdenum:1.33,Mercury:0.89,Technetium:0.73",,0.11,No,"2024-05-31 02:02:01","CMDR Scott Fleming","2024-05-31 02:02:01",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
28,"Hypou Aip UA-C c14-0 ABCD 2 d",Planet,"Rocky body",1,1329.25,"Iron:18.83,Sulphur:18.42,Carbon:15.49,Nickel:14.24,Phosphorus:9.91,Chromium:8.47,Germanium:5.42,Zinc:5.12,Cadmium:1.46,Tellurium:1.4,Molybdenum:1.23",,0.16,No,"2024-05-31 02:02:06","CMDR Scott Fleming","2024-05-31 02:02:06",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
30,"Hypou Aip UA-C c14-0 ABCD 2 e",Planet,"Rocky body",1,1468.90,"Iron:19.58,Sulphur:19.14,Carbon:16.1,Nickel:14.81,Phosphorus:10.31,Chromium:8.8,Germanium:5.64,Arsenic:2.52,Cadmium:1.52,Tungsten:1.07,Polonium:0.51",,0.18,No,"2024-05-31 02:02:13",,,https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
36,"Hypou Aip UA-C c14-0 ABCD 3",Planet,"Class III gas giant",,77095.50,,,7.89,No,"2024-05-31 02:00:00","CMDR Scott Fleming","2024-05-31 02:00:00",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
37,"Hypou Aip UA-C c14-0 ABCD 3 a",Planet,"Icy body",1,1307.47,"Sulphur:25.61,Carbon:21.54,Phosphorus:13.79,Iron:13.25,Nickel:10.02,Chromium:5.96,Manganese:5.47,Arsenic:1.71,Tellurium:0.99,Molybdenum:0.87,Tin:0.79",,0.08,No,"2024-05-31 02:00:10","CMDR Scott Fleming","2024-05-31 02:00:10",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
38,"Hypou Aip UA-C c14-0 ABCD 3 b",Planet,"Icy body",1,1115.69,"Sulphur:26.59,Carbon:22.36,Phosphorus:14.32,Iron:11.92,Nickel:9.02,Chromium:5.36,Manganese:4.92,Zinc:3.24,Niobium:0.81,Antimony:0.73,Tin:0.71",,0.07,No,"2024-05-31 02:00:06","CMDR Scott Fleming","2024-05-31 02:00:06",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
39,"Hypou Aip UA-C c14-0 ABCD 3 c",Planet,"Icy body",1,1353.52,"Sulphur:26.47,Carbon:22.26,Phosphorus:14.25,Iron:12.07,Nickel:9.13,Chromium:5.43,Manganese:4.99,Vanadium:2.96,Cadmium:0.94,Molybdenum:0.79,Yttrium:0.72",,0.08,No,"2024-05-31 02:00:24","CMDR Scott Fleming","2024-05-31 02:00:24",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
40,"Hypou Aip UA-C c14-0 ABCD 3 c a",Planet,"Icy body",1,607.43,"Sulphur:29.91,Carbon:25.15,Phosphorus:16.1,Iron:9.21,Nickel:6.96,Selenium:4.68,Manganese:3.8,Zinc:2.5,Cadmium:0.72,Niobium:0.63,Technetium:0.33",,0.03,No,"2024-05-31 02:00:18","CMDR Scott Fleming","2024-05-31 02:00:18",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
41,"Hypou Aip UA-C c14-0 ABCD 3 d",Planet,"Icy body",1,1261.76,"Sulphur:27.75,Carbon:23.34,Phosphorus:14.94,Iron:12.44,Nickel:9.41,Manganese:5.14,Vanadium:3.06,Arsenic:1.6,Molybdenum:0.81,Antimony:0.76,Tin:0.74",,0.08,No,"2024-05-31 02:00:31","CMDR Scott Fleming","2024-05-31 02:00:31",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
42,"Hypou Aip UA-C c14-0 ABCD 3 e",Planet,"Icy body",1,1468.80,"Sulphur:26.5,Carbon:22.28,Phosphorus:14.26,Iron:11.94,Nickel:9.03,Chromium:5.37,Manganese:4.93,Zinc:3.25,Cadmium:0.93,Molybdenum:0.78,Antimony:0.73",,0.09,No,"2024-05-31 02:00:36","CMDR Scott Fleming","2024-05-31 02:00:36",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
43,"Hypou Aip UA-C c14-0 ABCD 3 f",Planet,"Icy body",1,1084.74,"Sulphur:27.53,Carbon:23.15,Phosphorus:14.82,Iron:12.34,Nickel:9.34,Manganese:5.1,Germanium:3.56,Zirconium:1.43,Cadmium:0.96,Tellurium:0.92,Niobium:0.84",,0.06,No,"2024-05-31 02:00:44","CMDR Scott Fleming","2024-05-31 02:00:44",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
49,"Hypou Aip UA-C c14-0 ABCD 4",Planet,"Class I gas giant",,58409.81,,"Rocky, Icy",1.22,No,"2024-05-31 02:01:00","CMDR Scott Fleming","2024-05-31 02:01:00",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
52,"Hypou Aip UA-C c14-0 ABCD 4 a",Planet,"Icy body",,1127.24,,,0.07,No,"2024-05-31 02:01:08","CMDR Scott Fleming","2024-05-31 02:01:08",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
53,"Hypou Aip UA-C c14-0 ABCD 4 b",Planet,"Icy body",,1667.20,,,0.1,No,"2024-05-31 02:01:23","CMDR Scott Fleming","2024-05-31 02:01:23",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
54,"Hypou Aip UA-C c14-0 ABCD 4 b a",Planet,"Icy body",,540.58,,,0.03,No,"2024-05-31 02:01:27","CMDR Scott Fleming","2024-05-31 02:01:27",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
55,"Hypou Aip UA-C c14-0 ABCD 4 c",Planet,"Icy body",,1428.42,,,0.09,No,"2024-05-31 02:01:31","CMDR Scott Fleming","2024-05-31 02:01:31",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
56,"Hypou Aip UA-C c14-0 ABCD 4 d",Planet,"Icy body",,2616.62,,,0.16,No,"2024-05-31 02:01:14","CMDR Scott Fleming","2024-05-31 02:01:14",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
62,"Hypou Aip UA-C c14-0 ABCD 5",Planet,"Class I gas giant",,49359.62,,,1.01,No,"2024-05-31 01:56:20","CMDR Scott Fleming","2024-05-31 01:56:20",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
63,"Hypou Aip UA-C c14-0 ABCD 5 a",Planet,"Icy body",1,704.81,"Sulphur:26.61,Carbon:22.38,Phosphorus:14.33,Iron:11.93,Nickel:9.03,Chromium:5.37,Manganese:4.93,Zinc:3.24,Cadmium:0.93,Ruthenium:0.74,Mercury:0.52",,0.04,No,"2024-05-31 01:56:31","CMDR Scott Fleming","2024-05-31 01:56:31",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
64,"Hypou Aip UA-C c14-0 ABCD 5 b",Planet,"Icy body",1,985.56,"Sulphur:26.25,Carbon:22.07,Phosphorus:14.13,Iron:11.88,Nickel:8.99,Chromium:5.34,Manganese:4.91,Selenium:4.11,Niobium:0.81,Molybdenum:0.78,Antimony:0.72",,0.06,No,"2024-05-31 01:57:12","CMDR Scott Fleming","2024-05-31 01:57:12",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
65,"Hypou Aip UA-C c14-0 ABCD 5 c",Planet,"Icy body",1,898.86,"Sulphur:26.63,Carbon:22.39,Phosphorus:14.33,Iron:11.94,Nickel:9.03,Chromium:5.37,Manganese:4.93,Vanadium:2.93,Cadmium:0.93,Niobium:0.82,Yttrium:0.71",,0.05,No,"2024-05-31 01:56:54","CMDR Scott Fleming","2024-05-31 01:56:54",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
66,"Hypou Aip UA-C c14-0 ABCD 5 d",Planet,"Icy body",1,895.02,"Sulphur:26.89,Carbon:22.61,Phosphorus:14.48,Iron:12.06,Nickel:9.12,Chromium:5.42,Selenium:4.21,Vanadium:2.96,Tellurium:0.9,Niobium:0.82,Mercury:0.53",,0.05,No,"2024-05-31 01:56:39","CMDR Scott Fleming","2024-05-31 01:56:39",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
67,"Hypou Aip UA-C c14-0 ABCD 5 e",Planet,"Icy body",1,1069.14,"Sulphur:27.45,Carbon:23.08,Phosphorus:14.78,Iron:12.53,Nickel:9.48,Chromium:5.64,Germanium:3.6,Zirconium:1.46,Niobium:0.86,Tungsten:0.69,Technetium:0.45",,0.06,No,"2024-05-31 01:57:04","CMDR Scott Fleming","2024-05-31 01:57:04",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
68,"Hypou Aip UA-C c14-0 ABCD 5 f",Planet,"Icy body",1,899.43,"Sulphur:27.34,Carbon:22.99,Phosphorus:14.72,Iron:12.26,Nickel:9.27,Selenium:4.28,Germanium:3.53,Zinc:3.33,Molybdenum:0.8,Ruthenium:0.76,Tin:0.73",,0.05,No,"2024-05-31 01:57:18","CMDR Scott Fleming","2024-05-31 01:57:18",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
3,"Hypou Aip UA-C c14-0 B",Star,"M (Red dwarf) Star",0,0,,,0,0,"2024-05-31 01:55:45","CMDR Scott Fleming","2024-05-31 01:55:45",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
5,"Hypou Aip UA-C c14-0 C",Star,"M (Red dwarf) Star",0,0,,,0,0,"2024-05-31 01:55:45","CMDR Scott Fleming","2024-05-31 01:55:45",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
7,"Hypou Aip UA-C c14-0 CD 1",Planet,"High metal content world",1,1629.71,"Iron:21.05,Nickel:15.92,Sulphur:14.95,Carbon:12.57,Chromium:9.47,Manganese:8.69,Phosphorus:8.05,Zinc:5.72,Niobium:1.44,Molybdenum:1.37,Technetium:0.75",,0.24,No,"2024-05-31 01:59:10","CMDR Scott Fleming","2024-05-31 01:59:10",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
6,"Hypou Aip UA-C c14-0 D",Star,"T (Brown dwarf) Star",0,0,,,0,0,"2024-05-31 01:55:45","CMDR Scott Fleming","2024-05-31 01:55:45",https://www.edsm.net/en/system/bodies/id/85468772/name/Hypou+Aip+UA-C+c14-0
