bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
33,"Hypou Aip UZ-O d6-2 A 4 e",Planet,"Icy body",1,1444.04,"Sulphur:25.44,Carbon:21.39,Phosphorus:13.7,Iron:13.49,Nickel:10.2,Manganese:5.57,Selenium:3.98,Zinc:3.67,Niobium:0.92,Ruthenium:0.83,Tin:0.81",,0.09,No,"2024-05-31 11:23:03","CMDR Scott Fleming","2024-05-31 11:23:03",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
34,"Hypou Aip UZ-O d6-2 A 4 f",Planet,"Icy body",1,1574.56,"Sulphur:25.64,Carbon:21.56,Phosphorus:13.8,Iron:13.6,Nickel:10.28,Manganese:5.61,Zinc:3.69,Vanadium:3.34,Cadmium:1.06,Niobium:0.93,Technetium:0.49",,0.1,No,"2024-05-31 11:23:08","CMDR Scott Fleming","2024-05-31 11:23:08",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
35,"Hypou Aip UZ-O d6-2 A 5",Planet,"Class II gas giant",,75529.42,,"Metal Rich, Icy",3.72,No,"2024-05-31 11:21:16","CMDR Scott Fleming","2024-05-31 11:21:16",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
38,"Hypou Aip UZ-O d6-2 A 5 a",Planet,"Icy body",1,797.45,"Sulphur:28.48,Carbon:23.95,Phosphorus:15.33,Iron:11.14,Nickel:8.42,Selenium:4.46,Germanium:3.22,Zinc:3.03,Ruthenium:0.69,Tin:0.67,Tungsten:0.61",,0.04,No,"2024-05-31 11:21:36","CMDR Scott Fleming","2024-05-31 11:21:36",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
39,"Hypou Aip UZ-O d6-2 A 5 b",Planet,"Icy body",1,806.03,"Sulphur:27.48,Carbon:23.11,Phosphorus:14.79,Iron:10.75,Nickel:8.13,Chromium:4.83,Manganese:4.44,Selenium:4.3,Tellurium:0.8,Niobium:0.73,Tin:0.64",,0.05,No,"2024-05-31 11:21:58","CMDR Scott Fleming","2024-05-31 11:21:58",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
40,"Hypou Aip UZ-O d6-2 A 5 c",Planet,"Icy body",1,974.44,"Sulphur:28.96,Carbon:24.35,Phosphorus:15.59,Iron:11.46,Nickel:8.66,Selenium:4.53,Germanium:3.3,Zirconium:1.33,Niobium:0.78,Tungsten:0.63,Technetium:0.41",,0.06,No,"2024-05-31 11:21:49","CMDR Scott Fleming","2024-05-31 11:21:49",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
41,"Hypou Aip UZ-O d6-2 A 5 d",Planet,"Icy body",1,1558.05,"Sulphur:28,Carbon:23.55,Phosphorus:15.08,Iron:10.99,Nickel:8.31,Chromium:4.94,Selenium:4.38,Vanadium:2.7,Molybdenum:0.72,Ruthenium:0.68,Tin:0.66",,0.09,No,"2024-05-31 11:21:44","CMDR Scott Fleming","2024-05-31 11:21:44",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
42,"Hypou Aip UZ-O d6-2 A 5 e",Planet,"Icy body",1,1819.70,"Sulphur:29.55,Carbon:24.85,Phosphorus:15.91,Iron:11.56,Nickel:8.74,Zinc:3.14,Vanadium:2.84,Zirconium:1.34,Molybdenum:0.75,Yttrium:0.69,Tungsten:0.63",,0.1,No,"2024-05-31 11:22:04","CMDR Scott Fleming","2024-05-31 11:22:04",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
43,"Hypou Aip UZ-O d6-2 A 6",Planet,"Icy body",,14720.45,,,1.78,No,"2024-05-31 11:23:37",,,https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
2,"Hypou Aip UZ-O d6-2 B",Star,"M (Red dwarf) Star",0,0,,,0,0,"2024-05-31 11:14:06","CMDR Scott Fleming","2024-05-31 11:14:06",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
57,"Hypou Aip UZ-O d6-2 B 1",Planet,"Gas giant with water-based life",,74170.69,,Rocky,2.93,No,"2024-05-31 11:16:34","CMDR Scott Fleming","2024-05-31 11:16:34",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
59,"Hypou Aip UZ-O d6-2 B 1 a",Planet,"Icy body",1,2856.06,"Sulphur:27.04,Carbon:22.74,Phosphorus:14.56,Iron:11.58,Nickel:8.76,Chromium:5.21,Manganese:4.78,Zinc:3.15,Niobium:0.79,Tin:0.69,Yttrium:0.69",,0.17,No,"2024-05-31 11:16:25","CMDR Scott Fleming","2024-05-31 11:16:25",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
61,"Hypou Aip UZ-O d6-2 B 1 b",Planet,"Icy body",1,2046.51,"Sulphur:26.84,Carbon:22.57,Phosphorus:14.45,Iron:11.5,Nickel:8.7,Chromium:5.17,Manganese:4.75,Selenium:4.2,Antimony:0.7,Tungsten:0.63,Mercury:0.5",,0.12,No,"2024-05-31 11:16:10","CMDR Scott Fleming","2024-05-31 11:16:10",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
62,"Hypou Aip UZ-O d6-2 B 1 c",Planet,"Icy body",1,1888.63,"Sulphur:27.67,Carbon:23.27,Phosphorus:14.9,Iron:11.85,Nickel:8.96,Chromium:5.33,Manganese:4.9,Zirconium:1.38,Niobium:0.81,Mercury:0.52,Technetium:0.42",,0.11,No,"2024-05-31 11:16:20","CMDR Scott Fleming","2024-05-31 11:16:20",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
63,"Hypou Aip UZ-O d6-2 B 2",Planet,"Icy body",,8147.90,,Icy,0.67,No,"2024-05-31 11:16:49","CMDR Scott Fleming","2024-05-31 11:16:49",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
65,"Hypou Aip UZ-O d6-2 B 3",Planet,"Class I gas giant",,74262.08,,,2.76,No,"2024-05-31 11:17:39","CMDR Scott Fleming","2024-05-31 11:17:39",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
66,"Hypou Aip UZ-O d6-2 B 3 a",Planet,"Icy body",1,1372.78,"Sulphur:26.35,Carbon:22.15,Phosphorus:14.18,Iron:11.87,Nickel:8.98,Chromium:5.34,Manganese:4.9,Selenium:4.12,Tellurium:0.89,Tin:0.71,Mercury:0.52",,0.08,No,"2024-05-31 11:18:04","CMDR Scott Fleming","2024-05-31 11:18:04",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
67,"Hypou Aip UZ-O d6-2 B 3 b",Planet,"Icy body",1,1406.83,"Sulphur:26.99,Carbon:22.7,Phosphorus:14.53,Iron:12.16,Nickel:9.2,Chromium:5.47,Germanium:3.51,Vanadium:2.99,Tellurium:0.91,Niobium:0.83,Tin:0.73",,0.08,No,"2024-05-31 11:18:08","CMDR Scott Fleming","2024-05-31 11:18:08",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
69,"Hypou Aip UZ-O d6-2 B 3 c",Planet,"Icy body",1,1280.58,"Sulphur:26.63,Carbon:22.39,Phosphorus:14.33,Iron:12.16,Nickel:9.2,Chromium:5.47,Selenium:4.17,Zinc:3.31,Cadmium:0.94,Yttrium:0.73,Tungsten:0.67",,0.08,No,"2024-05-31 11:17:50","CMDR Scott Fleming","2024-05-31 11:17:50",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
70,"Hypou Aip UZ-O d6-2 B 3 d",Planet,"Icy body",1,1007.49,"Sulphur:27.39,Carbon:23.04,Phosphorus:14.75,Iron:11.95,Nickel:9.04,Manganese:4.94,Germanium:3.48,Vanadium:2.93,Cadmium:0.93,Niobium:0.82,Ruthenium:0.74",,0.06,No,"2024-05-31 11:17:58","CMDR Scott Fleming","2024-05-31 11:17:58",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
71,"Hypou Aip UZ-O d6-2 B 3 e",Planet,"Icy body",1,1091.33,"Sulphur:27.46,Carbon:23.09,Phosphorus:14.78,Iron:12.37,Nickel:9.35,Selenium:4.3,Zinc:3.36,Vanadium:3.04,Molybdenum:0.81,Ruthenium:0.76,Tungsten:0.68",,0.06,No,"2024-05-31 11:18:15","CMDR Scott Fleming","2024-05-31 11:18:15",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
72,"Hypou Aip UZ-O d6-2 B 4",Planet,"Gas giant with water-based life",,76394.38,,"Metal Rich, Icy",4.2,No,"2024-05-31 11:20:03","CMDR Scott Fleming","2024-05-31 11:20:03",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
75,"Hypou Aip UZ-O d6-2 B 4 a",Planet,"Icy body",1,1873.43,"Sulphur:26.75,Carbon:22.49,Phosphorus:14.4,Iron:12.15,Nickel:9.19,Manganese:5.02,Selenium:4.19,Zinc:3.3,Cadmium:0.94,Tellurium:0.91,Tungsten:0.67",,0.11,No,"2024-05-31 11:20:21","CMDR Scott Fleming","2024-05-31 11:20:21",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
76,"Hypou Aip UZ-O d6-2 B 4 b",Planet,"Icy body",1,1906.83,"Sulphur:26.43,Carbon:22.22,Phosphorus:14.23,Iron:11.92,Nickel:9.02,Chromium:5.36,Manganese:4.92,Germanium:3.44,Cadmium:0.93,Niobium:0.81,Yttrium:0.71",,0.12,No,"2024-05-31 11:20:52","CMDR Scott Fleming","2024-05-31 11:20:52",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
77,"Hypou Aip UZ-O d6-2 B 4 c",Planet,"Icy body",1,1803.52,"Sulphur:26.67,Carbon:22.42,Phosphorus:14.36,Iron:12.03,Nickel:9.1,Chromium:5.41,Selenium:4.17,Germanium:3.47,Cadmium:0.93,Tin:0.72,Yttrium:0.72",,0.11,No,"2024-05-31 11:20:29","CMDR Scott Fleming","2024-05-31 11:20:29",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
78,"Hypou Aip UZ-O d6-2 B 4 d",Planet,"Icy body",1,1878.61,"Sulphur:26.8,Carbon:22.53,Phosphorus:14.43,Iron:12.09,Nickel:9.14,Chromium:5.44,Selenium:4.19,Zinc:3.29,Cadmium:0.94,Tin:0.72,Technetium:0.43",,0.11,No,"2024-05-31 11:20:57","CMDR Scott Fleming","2024-05-31 11:20:57",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
79,"Hypou Aip UZ-O d6-2 B 4 e",Planet,"Icy body",1,2809.81,"Sulphur:27.21,Carbon:22.88,Phosphorus:14.65,Iron:12.28,Nickel:9.29,Manganese:5.07,Germanium:3.54,Vanadium:3.01,Cadmium:0.95,Tungsten:0.67,Technetium:0.44",,0.17,No,"2024-05-31 11:20:48","CMDR Scott Fleming","2024-05-31 11:20:48",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
80,"Hypou Aip UZ-O d6-2 B 4 f",Planet,"Icy body",1,2596.76,"Sulphur:27.58,Carbon:23.19,Phosphorus:14.85,Iron:12.44,Nickel:9.41,Chromium:5.6,Zinc:3.38,Zirconium:1.44,Cadmium:0.97,Tungsten:0.68,Technetium:0.45",,0.16,No,"2024-05-31 11:20:34","CMDR Scott Fleming","2024-05-31 11:20:34",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
81,"Hypou Aip UZ-O d6-2 B 4 g",Planet,"Icy body",1,3611.54,"Sulphur:28.06,Carbon:23.59,Phosphorus:15.1,Iron:12.27,Nickel:9.28,Manganese:5.07,Germanium:3.24,Arsenic:1.45,Niobium:0.84,Tin:0.76,Polonium:0.33",,0.22,No,"2024-05-31 11:20:41","CMDR Scott Fleming","2024-05-31 11:20:41",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
82,"Hypou Aip UZ-O d6-2 B 5",Planet,"Class I gas giant",,46646.39,,,0.85,No,"2024-05-31 11:15:17","CMDR Scott Fleming","2024-05-31 11:15:17",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
84,"Hypou Aip UZ-O d6-2 B 5 a",Planet,"Icy body",,1035.96,,,0.06,No,"2024-05-31 11:15:39","CMDR Scott Fleming","2024-05-31 11:15:39",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
85,"Hypou Aip UZ-O d6-2 B 5 b",Planet,"Icy body",,1245.61,,,0.07,No,"2024-05-31 11:15:33","CMDR Scott Fleming","2024-05-31 11:15:33",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
86,"Hypou Aip UZ-O d6-2 B 5 c",Planet,"Icy body",,892.74,,,0.05,No,"2024-05-31 11:15:23","CMDR Scott Fleming","2024-05-31 11:15:23",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
87,"Hypou Aip UZ-O d6-2 B 5 d",Planet,"Icy body",,1051.43,,,0.06,No,"2024-05-31 11:15:44","CMDR Scott Fleming","2024-05-31 11:15:44",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
88,"Hypou Aip UZ-O d6-2 B 5 e",Planet,"Icy body",,1220.99,,,0.07,No,"2024-05-31 11:15:49","CMDR Scott Fleming","2024-05-31 11:15:49",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
89,"Hypou Aip UZ-O d6-2 B 5 f",Planet,"Icy body",,1142.85,,,0.07,No,"2024-05-31 11:15:57","CMDR Scott Fleming","2024-05-31 11:15:57",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
90,"Hypou Aip UZ-O d6-2 B 6",Planet,"Class I gas giant",,33039.86,,,0.92,No,"2024-05-31 11:18:35","CMDR Scott Fleming","2024-05-31 11:18:35",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
91,"Hypou Aip UZ-O d6-2 B 6 a",Planet,"Icy body",1,1057.21,"Sulphur:27.53,Carbon:23.15,Phosphorus:14.82,Iron:12.4,Nickel:9.38,Chromium:5.58,Germanium:3.58,Zirconium:1.44,Molybdenum:0.81,Antimony:0.76,Mercury:0.54",,0.06,No,"2024-05-31 11:18:58","CMDR Scott Fleming","2024-05-31 11:18:58",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
93,"Hypou Aip UZ-O d6-2 B 6 b",Planet,"Icy body",1,1026.52,"Sulphur:26.78,Carbon:22.52,Phosphorus:14.42,Iron:12.28,Nickel:9.29,Chromium:5.52,Manganese:5.07,Zirconium:1.43,Cadmium:0.95,Tellurium:0.91,Niobium:0.84",,0.06,No,"2024-05-31 11:18:53","CMDR Scott Fleming","2024-05-31 11:18:53",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
94,"Hypou Aip UZ-O d6-2 B 6 c",Planet,"Icy body",1,1021.27,"Sulphur:27.07,Carbon:22.76,Phosphorus:14.57,Iron:12.19,Nickel:9.22,Chromium:5.48,Germanium:3.52,Vanadium:2.99,Molybdenum:0.8,Yttrium:0.73,Tungsten:0.67",,0.06,No,"2024-05-31 11:18:45","CMDR Scott Fleming","2024-05-31 11:18:45",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
95,"Hypou Aip UZ-O d6-2 B 6 d",Planet,"Icy body",1,808.30,"Sulphur:26.21,Carbon:22.04,Phosphorus:14.11,Iron:11.81,Nickel:8.93,Chromium:5.31,Manganese:4.88,Selenium:4.1,Cadmium:0.92,Tellurium:0.88,Niobium:0.81",,0.05,No,"2024-05-31 11:19:13","CMDR Scott Fleming","2024-05-31 11:19:13",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
96,"Hypou Aip UZ-O d6-2 B 6 e",Planet,"Icy body",1,840.51,"Sulphur:27.74,Carbon:23.33,Phosphorus:14.93,Iron:12.49,Nickel:9.45,Selenium:4.34,Germanium:3.61,Arsenic:1.61,Tellurium:0.93,Molybdenum:0.82,Tin:0.75",,0.05,No,"2024-05-31 11:19:36","CMDR Scott Fleming","2024-05-31 11:19:36",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
97,"Hypou Aip UZ-O d6-2 B 6 f",Planet,"Icy body",1,978.22,"Sulphur:26.27,Carbon:22.09,Phosphorus:14.14,Iron:11.83,Nickel:8.95,Chromium:5.32,Manganese:4.89,Selenium:4.11,Cadmium:0.92,Molybdenum:0.77,Antimony:0.72",,0.06,No,"2024-05-31 11:19:33","CMDR Scott Fleming","2024-05-31 11:19:33",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
98,"Hypou Aip UZ-O d6-2 B 6 g",Planet,"Icy body",1,966.55,"Sulphur:27.33,Carbon:22.98,Phosphorus:14.71,Iron:12.31,Nickel:9.31,Selenium:4.28,Germanium:3.55,Vanadium:3.02,Tellurium:0.92,Niobium:0.84,Tin:0.74",,0.06,No,"2024-05-31 11:19:21","CMDR Scott Fleming","2024-05-31 11:19:21",https://www.edsm.net/en/system/bodies/id/85471339/name/Hypou+Aip+UZ-O+d6-2
