bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
31,"Col 135 Sector II-Q b6-1 AB 5 a",Planet,"Icy body",1,1536.72,"Sulphur:27.55,Carbon:23.17,Phosphorus:14.83,Iron:12.4,Nickel:9.38,Manganese:5.12,Germanium:3.55,Zirconium:1.44,Cadmium:0.96,Niobium:0.85,Antimony:0.75",,0.09,No,"2020-06-06 22:44:23",Loremancia146,"2020-06-06 22:44:23",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
32,"Col 135 Sector II-Q b6-1 AB 5 b",Planet,"Icy body",1,1359.85,"Sulphur:27.97,Carbon:23.52,Phosphorus:15.06,Iron:12.59,Nickel:9.53,Selenium:4.38,Vanadium:3.09,Arsenic:1.61,Cadmium:0.98,Molybdenum:0.82,Technetium:0.45",,0.08,No,"2020-06-06 22:44:25",Loremancia146,"2020-06-06 22:44:25",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
33,"Col 135 Sector II-Q b6-1 AB 5 c",Planet,"Icy body",1,1291.75,"Sulphur:27.13,Carbon:22.82,Phosphorus:14.61,Iron:12.22,Nickel:9.24,Manganese:5.05,Germanium:3.49,Zinc:3.32,Yttrium:0.73,Tin:0.72,Tungsten:0.67",,0.08,No,"2020-06-06 22:44:33",Loremancia146,"2020-06-06 22:44:33",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
34,"Col 135 Sector II-Q b6-1 AB 5 d",Planet,"Icy body",1,1338.77,"Sulphur:26.84,Carbon:22.57,Phosphorus:14.45,Iron:12.09,Nickel:9.14,Manganese:4.99,Selenium:4.2,Zinc:3.28,Tellurium:0.89,Niobium:0.83,Tin:0.72",,0.08,No,"2020-06-06 22:44:30",Loremancia146,"2020-06-06 22:44:30",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
36,"Col 135 Sector II-Q b6-1 AB 6",Planet,"Class I gas giant",,74345.17,,Icy,2.8,No,"2020-06-06 22:43:52",Loremancia146,"2020-06-06 22:43:52",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
38,"Col 135 Sector II-Q b6-1 AB 6 a",Planet,"Icy body",1,1275.19,"Sulphur:27.3,Carbon:22.96,Phosphorus:14.7,Iron:12.29,Nickel:9.3,Manganese:5.08,Selenium:4.27,Arsenic:1.57,Cadmium:0.95,Niobium:0.84,Antimony:0.74",,0.08,No,"2020-06-06 22:43:30",Loremancia146,"2020-06-06 22:43:30",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
39,"Col 135 Sector II-Q b6-1 AB 6 b",Planet,"Icy body",1,1309.43,"Sulphur:26.46,Carbon:22.25,Phosphorus:14.24,Iron:12.06,Nickel:9.12,Chromium:5.43,Manganese:4.98,Vanadium:2.96,Cadmium:0.94,Tellurium:0.89,Tungsten:0.66",,0.08,No,"2020-06-06 22:43:37",Loremancia146,"2020-06-06 22:43:37",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
40,"Col 135 Sector II-Q b6-1 AB 6 b a",Planet,"Icy body",1,528.55,"Sulphur:30.74,Carbon:25.85,Phosphorus:16.55,Iron:9.5,Nickel:7.18,Chromium:4.27,Germanium:3.13,Arsenic:1.4,Molybdenum:0.62,Mercury:0.41,Technetium:0.34",,0.03,No,"2020-06-06 22:43:40",Loremancia146,"2020-06-06 22:43:40",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
41,"Col 135 Sector II-Q b6-1 AB 7",Planet,"Class I gas giant",,15804.71,,"Rocky, Icy",0.41,No,"2020-06-06 22:43:17",Loremancia146,"2020-06-06 22:43:17",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
44,"Col 135 Sector II-Q b6-1 AB 7 a",Planet,"Icy body",,679.53,,,0.04,No,"2020-06-06 22:43:25",Loremancia146,"2020-06-06 22:43:25",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
45,"Col 135 Sector II-Q b6-1 AB 8",Planet,"Gas giant with water-based life",,76936.39,,"Metal Rich, Icy",7.38,No,"2020-06-06 22:45:25",Loremancia146,"2020-06-06 22:45:25",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
48,"Col 135 Sector II-Q b6-1 AB 8 a",Planet,"Icy body",1,964.72,"Sulphur:26.58,Carbon:22.35,Phosphorus:14.31,Iron:11.97,Nickel:9.05,Chromium:5.38,Manganese:4.94,Vanadium:2.94,Cadmium:0.93,Niobium:0.82,Yttrium:0.72",,0.06,No,"2020-06-06 22:45:50",Loremancia146,"2020-06-06 22:45:50",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
49,"Col 135 Sector II-Q b6-1 AB 8 b",Planet,"Icy body",1,1002.35,"Sulphur:28.01,Carbon:23.55,Phosphorus:15.08,Iron:12.62,Nickel:9.54,Chromium:5.67,Arsenic:1.61,Zirconium:1.46,Niobium:0.86,Molybdenum:0.82,Antimony:0.76",,0.06,No,"2020-06-06 22:45:53",Loremancia146,"2020-06-06 22:45:53",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
50,"Col 135 Sector II-Q b6-1 AB 8 c",Planet,"Icy body",1,941.44,"Sulphur:27.59,Carbon:23.2,Phosphorus:14.85,Iron:12.43,Nickel:9.4,Manganese:5.13,Zinc:3.38,Zirconium:1.44,Tellurium:0.92,Niobium:0.85,Molybdenum:0.81",,0.06,No,"2020-06-06 22:45:32",Loremancia146,"2020-06-06 22:45:32",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
51,"Col 135 Sector II-Q b6-1 AB 8 d",Planet,"Icy body",1,1300.90,"Sulphur:26.35,Carbon:22.16,Phosphorus:14.19,Iron:11.87,Nickel:8.98,Chromium:5.34,Manganese:4.9,Selenium:4.12,Tellurium:0.88,Tin:0.7,Mercury:0.52",,0.08,No,"2020-06-06 22:45:37",Loremancia146,"2020-06-06 22:45:37",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
52,"Col 135 Sector II-Q b6-1 AB 8 e",Planet,"Icy body",,1279.63,,,0.08,No,"2020-06-06 22:45:55",Loremancia146,"2020-06-06 22:45:55",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
53,"Col 135 Sector II-Q b6-1 AB 8 f",Planet,"Icy body",,2176.25,,,0.13,No,"2020-06-06 22:45:41",Loremancia146,"2020-06-06 22:45:41",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
54,"Col 135 Sector II-Q b6-1 AB 8 g",Planet,"Icy body",1,2177.54,"Sulphur:27.06,Carbon:22.76,Phosphorus:14.57,Iron:11.83,Nickel:8.95,Chromium:5.32,Selenium:4.24,Germanium:3.1,Tellurium:0.8,Tin:0.73,Tungsten:0.65",,0.13,No,"2020-06-06 22:45:45",Loremancia146,"2020-06-06 22:45:45",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
56,"Col 135 Sector II-Q b6-1 AB 9",Planet,"Class I gas giant",,59433.82,,"Metallic, Icy",1.36,No,"2020-06-06 22:41:58",Loremancia146,"2020-06-06 22:41:58",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
59,"Col 135 Sector II-Q b6-1 AB 9 a",Planet,"Icy body",1,858.67,"Sulphur:27.5,Carbon:23.12,Phosphorus:14.8,Iron:12.38,Nickel:9.36,Chromium:5.57,Zinc:3.36,Arsenic:1.58,Niobium:0.85,Yttrium:0.74,Tin:0.73",,0.05,No,"2020-06-06 22:42:24",Loremancia146,"2020-06-06 22:42:24",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
60,"Col 135 Sector II-Q b6-1 AB 9 b",Planet,"Icy body",1,1283.90,"Sulphur:27.56,Carbon:23.18,Phosphorus:14.84,Iron:12.51,Nickel:9.46,Manganese:5.16,Zinc:3.4,Zirconium:1.45,Cadmium:0.97,Tellurium:0.92,Mercury:0.55",,0.08,No,"2020-06-06 22:42:22",Loremancia146,"2020-06-06 22:42:22",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
61,"Col 135 Sector II-Q b6-1 AB 9 c",Planet,"Icy body",1,1105.04,"Sulphur:27.09,Carbon:22.78,Phosphorus:14.58,Iron:12.2,Nickel:9.23,Manganese:5.04,Germanium:3.49,Zinc:3.31,Niobium:0.83,Yttrium:0.73,Tin:0.72",,0.07,No,"2020-06-06 22:42:18",Loremancia146,"2020-06-06 22:42:18",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
62,"Col 135 Sector II-Q b6-1 AB 9 d",Planet,"Icy body",1,1167.43,"Sulphur:26.93,Carbon:22.65,Phosphorus:14.5,Iron:12.13,Nickel:9.17,Manganese:5.01,Selenium:4.22,Germanium:3.47,Niobium:0.83,Tungsten:0.67,Technetium:0.43",,0.07,No,"2020-06-06 22:42:28",Loremancia146,"2020-06-06 22:42:28",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
63,"Col 135 Sector II-Q b6-1 AB 10",Planet,"Class I gas giant",,18185.90,,"Rocky, Icy",0.95,No,"2020-06-06 22:41:10",Loremancia146,"2020-06-06 22:41:10",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
66,"Col 135 Sector II-Q b6-1 AB 10 a",Planet,"Icy body",1,578.69,"Sulphur:28.26,Carbon:23.76,Phosphorus:15.21,Iron:12.72,Nickel:9.62,Germanium:3.64,Vanadium:3.12,Zirconium:1.48,Cadmium:0.99,Niobium:0.87,Polonium:0.33",,0.03,No,"2020-06-06 22:41:28",Loremancia146,"2020-06-06 22:41:28",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
67,"Col 135 Sector II-Q b6-1 AB 10 b",Planet,"Icy body",1,792.70,"Sulphur:26.52,Carbon:22.3,Phosphorus:14.28,Iron:12.05,Nickel:9.11,Chromium:5.42,Manganese:4.97,Zinc:3.27,Tellurium:0.89,Tungsten:0.66,Mercury:0.53",,0.05,No,"2020-06-06 22:41:32",Loremancia146,"2020-06-06 22:41:32",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
69,"Col 135 Sector II-Q b6-1 AB 10 c",Planet,"Icy body",1,514.63,"Sulphur:27.23,Carbon:22.9,Phosphorus:14.66,Iron:12.26,Nickel:9.27,Manganese:5.06,Germanium:3.5,Vanadium:3.01,Niobium:0.84,Yttrium:0.73,Mercury:0.54",,0.03,No,"2020-06-06 22:41:20",Loremancia146,"2020-06-06 22:41:20",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
70,"Col 135 Sector II-Q b6-1 AB 10 d",Planet,"Icy body",1,459.65,"Sulphur:26.33,Carbon:22.14,Phosphorus:14.18,Iron:11.86,Nickel:8.97,Chromium:5.33,Manganese:4.9,Selenium:4.12,Tellurium:0.88,Molybdenum:0.77,Mercury:0.52",,0.03,No,"2020-06-06 22:41:24",Loremancia146,"2020-06-06 22:41:24",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
71,"Col 135 Sector II-Q b6-1 AB 10 e",Planet,"Icy body",1,501.16,"Sulphur:26.29,Carbon:22.11,Phosphorus:14.15,Iron:11.84,Nickel:8.95,Chromium:5.32,Manganese:4.89,Selenium:4.11,Cadmium:0.92,Antimony:0.72,Tin:0.7",,0.03,No,"2020-06-06 22:41:35",Loremancia146,"2020-06-06 22:41:35",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
72,"Col 135 Sector II-Q b6-1 AB 11",Planet,"Class I gas giant",,23164.91,,"Metal Rich, Icy",1.8,No,"2020-06-06 22:44:44",Loremancia146,"2020-06-06 22:44:44",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
75,"Col 135 Sector II-Q b6-1 AB 11 a",Planet,"Icy body",1,663.97,"Sulphur:27.11,Carbon:22.79,Phosphorus:14.59,Iron:12.21,Nickel:9.23,Manganese:5.04,Germanium:3.49,Zinc:3.32,Molybdenum:0.8,Ruthenium:0.75,Tungsten:0.67",,0.04,No,"2020-06-06 22:44:54",Loremancia146,"2020-06-06 22:44:54",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
76,"Col 135 Sector II-Q b6-1 AB 11 b",Planet,"Icy body",1,825.69,"Sulphur:26.87,Carbon:22.59,Phosphorus:14.47,Iron:12.1,Nickel:9.15,Chromium:5.44,Selenium:4.21,Zinc:3.29,Molybdenum:0.79,Tungsten:0.66,Technetium:0.43",,0.05,No,"2020-06-06 22:45:05",Loremancia146,"2020-06-06 22:45:05",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
77,"Col 135 Sector II-Q b6-1 AB 11 c",Planet,"Icy body",1,768.59,"Sulphur:26.94,Carbon:22.65,Phosphorus:14.5,Iron:12.13,Nickel:9.17,Manganese:5.01,Selenium:4.22,Germanium:3.47,Cadmium:0.94,Tungsten:0.67,Polonium:0.31",,0.05,No,"2020-06-06 22:45:03",Loremancia146,"2020-06-06 22:45:03",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
78,"Col 135 Sector II-Q b6-1 AB 11 d",Planet,"Icy body",1,739.01,"Sulphur:26.91,Carbon:22.63,Phosphorus:14.49,Iron:12.12,Nickel:9.16,Manganese:5,Selenium:4.21,Vanadium:2.98,Cadmium:0.94,Niobium:0.83,Antimony:0.73",,0.04,No,"2020-06-06 22:44:58",Loremancia146,"2020-06-06 22:44:58",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
3,"Col 135 Sector II-Q b6-1 B",Star,"L (Brown dwarf) Star",0,0,,,0,0,"2019-02-28 14:06:35",Hardonas,"2019-02-28 14:06:35",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
5,"Col 135 Sector II-Q b6-1 C",Star,"L (Brown dwarf) Star",0,0,,,0,0,"2020-06-06 22:40:12",Hardonas,"2019-02-28 14:06:37",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
79,"Col 135 Sector II-Q b6-1 C 1",Planet,"High metal content world",,8064.50,,,1.66,No,"2020-06-06 22:46:18",Loremancia146,"2020-06-06 22:46:18",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
6,"Col 135 Sector II-Q b6-1 D",Star,"T (Brown dwarf) Star",0,0,,,0,0,"2020-06-06 22:40:12",Hardonas,"2019-02-28 14:06:37",https://www.edsm.net/en/system/bodies/id/6408300/name/Col+135+Sector+II-Q+b6-1
