bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
34,"Hypou Aip AG-N d7-0 4 a",Planet,"Rocky body",,1073.42,,,0.13,No,"2024-05-20 17:33:01",Fuinnel,"2024-05-20 17:33:01",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
35,"Hypou Aip AG-N d7-0 4 b",Planet,"Rocky body",1,1100.61,"Iron:19.15,Sulphur:18.75,Carbon:15.77,Nickel:14.49,Phosphorus:10.09,Manganese:7.91,Germanium:5.51,Vanadium:4.7,Tellurium:1.43,Tin:1.15,Tungsten:1.05",,0.13,No,"2024-05-20 17:32:54",Fuinnel,"2024-05-20 17:32:54",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
36,"Hypou Aip AG-N d7-0 4 c",Planet,"Rocky body",1,786.69,"Iron:18.34,Sulphur:18.01,Carbon:15.14,Nickel:13.87,Phosphorus:9.69,Chromium:8.25,Manganese:7.58,Germanium:5.29,Tellurium:1.37,Niobium:1.25,Molybdenum:1.2",,0.09,No,"2024-05-20 17:32:59",Fuinnel,"2024-05-20 17:32:59",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
37,"Hypou Aip AG-N d7-0 4 d",Planet,"Rocky body",1,807.41,"Iron:18.56,Sulphur:18.22,Carbon:15.32,Nickel:14.04,Phosphorus:9.81,Chromium:8.35,Manganese:7.67,Zinc:5.04,Molybdenum:1.21,Tin:1.11,Technetium:0.66",,0.09,No,"2024-05-20 17:32:55",Fuinnel,"2024-05-20 17:32:55",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
38,"Hypou Aip AG-N d7-0 4 e",Planet,"Rocky body",1,1098.06,"Iron:20.46,Sulphur:20.08,Carbon:16.89,Nickel:15.48,Phosphorus:10.81,Zinc:5.56,Vanadium:5.02,Arsenic:2.64,Niobium:1.4,Tungsten:1.12,Polonium:0.53",,0.13,No,"2024-05-20 17:33:05",Fuinnel,"2024-05-20 17:33:05",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
39,"Hypou Aip AG-N d7-0 4 f",Planet,"Rocky body",1,1096.68,"Iron:19.13,Sulphur:18.78,Carbon:15.79,Nickel:14.47,Phosphorus:10.11,Manganese:7.9,Zinc:5.2,Vanadium:4.7,Cadmium:1.49,Niobium:1.31,Yttrium:1.14",,0.13,No,"2024-05-20 17:33:03",Fuinnel,"2024-05-20 17:33:03",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
40,"Hypou Aip AG-N d7-0 4 g",Planet,"Rocky body",1,1031.93,"Iron:19.59,Sulphur:19.23,Carbon:16.17,Nickel:14.82,Phosphorus:10.35,Chromium:8.81,Vanadium:4.81,Selenium:3.01,Cadmium:1.52,Tin:1.17,Polonium:0.51",,0.12,No,"2024-05-20 17:32:57",Fuinnel,"2024-05-20 17:32:57",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
44,"Hypou Aip AG-N d7-0 5",Planet,"Class III gas giant",,75620.56,,"Metal Rich, Rocky",10.67,No,"2020-10-30 15:37:20",Tannhäuser,"2020-10-30 15:37:20",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
47,"Hypou Aip AG-N d7-0 5 a",Planet,"Rocky body",1,1269.99,"Iron:20.82,Sulphur:20.44,Carbon:17.18,Nickel:15.75,Phosphorus:11,Vanadium:5.11,Arsenic:2.69,Zirconium:2.42,Cadmium:1.62,Tellurium:1.56,Niobium:1.42",,0.15,No,"2024-05-20 17:32:22",Fuinnel,"2024-05-20 17:32:22",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
49,"Hypou Aip AG-N d7-0 5 b",Planet,"Rocky body",,971.28,,,0.11,No,"2024-05-20 17:32:28",Fuinnel,"2024-05-20 17:32:28",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
50,"Hypou Aip AG-N d7-0 5 c",Planet,"Rocky body",,906.45,,,0.11,No,"2024-05-20 17:32:30",Fuinnel,"2024-05-20 17:32:30",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
51,"Hypou Aip AG-N d7-0 5 d",Planet,"Rocky body",1,1265.89,"Iron:19.26,Sulphur:18.83,Carbon:15.84,Nickel:14.57,Phosphorus:10.14,Manganese:7.95,Zinc:5.23,Vanadium:4.73,Cadmium:1.5,Molybdenum:1.26,Technetium:0.69",,0.15,No,"2024-05-20 17:32:36",Fuinnel,"2024-05-20 17:32:36",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
52,"Hypou Aip AG-N d7-0 5 d a",Planet,"Rocky body",1,420.51,"Sulphur:20.05,Iron:17.71,Carbon:16.86,Nickel:13.4,Phosphorus:10.8,Manganese:7.31,Germanium:5.89,Vanadium:4.35,Cadmium:1.38,Molybdenum:1.16,Ruthenium:1.09",,0.05,No,"2024-05-20 17:32:38",Fuinnel,"2024-05-20 17:32:38",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
53,"Hypou Aip AG-N d7-0 6",Planet,"Icy body",,12941.75,,,1.43,No,"2024-05-20 17:32:42",Fuinnel,"2024-05-20 17:32:42",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
54,"Hypou Aip AG-N d7-0 7",Planet,"Class I gas giant",,28653.71,,,1.34,No,"2024-05-20 17:32:13",Fuinnel,"2024-05-20 17:32:13",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
56,"Hypou Aip AG-N d7-0 8",Planet,"Class III gas giant",,72655.03,,Rocky,15.82,No,"2024-05-20 17:31:50",Tannhäuser,"2020-10-30 15:37:08",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
58,"Hypou Aip AG-N d7-0 8 a",Planet,"Rocky body",1,391.90,"Iron:19.06,Sulphur:18.71,Carbon:15.73,Nickel:14.42,Phosphorus:10.07,Manganese:7.87,Germanium:5.5,Vanadium:4.68,Cadmium:1.48,Niobium:1.3,Ruthenium:1.18",,0.05,No,"2024-05-20 17:31:56",Fuinnel,"2024-05-20 17:31:56",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
59,"Hypou Aip AG-N d7-0 8 b",Planet,"Rocky body",1,505.58,"Iron:18.93,Sulphur:18.47,Carbon:15.53,Nickel:14.32,Phosphorus:9.95,Chromium:8.51,Germanium:5.43,Zinc:5.15,Cadmium:1.47,Tellurium:1.41,Mercury:0.83",,0.06,No,"2024-05-20 17:32:02",Fuinnel,"2024-05-20 17:32:02",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
60,"Hypou Aip AG-N d7-0 8 c",Planet,"Rocky body",1,812.50,"Iron:20.2,Sulphur:19.83,Carbon:16.67,Nickel:15.28,Phosphorus:10.68,Manganese:8.34,Arsenic:2.61,Zirconium:2.35,Tellurium:1.51,Molybdenum:1.32,Tin:1.21",,0.1,No,"2024-05-20 17:31:58",Fuinnel,"2024-05-20 17:31:58",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
61,"Hypou Aip AG-N d7-0 9",Planet,"Icy body",,15391.81,,,1.99,No,"2024-05-20 17:32:06",Fuinnel,"2024-05-20 17:32:06",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
63,"Hypou Aip AG-N d7-0 10",Planet,"Icy body",,17493.96,,,2.67,No,"2024-05-20 17:30:08",Tannhäuser,"2020-10-30 15:36:49",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
64,"Hypou Aip AG-N d7-0 11",Planet,"Icy body",,15009.63,,,1.89,No,"2024-05-20 17:30:06",Fuinnel,"2024-05-20 17:30:06",https://www.edsm.net/en/system/bodies/id/58065285/name/Hypou+Aip+AG-N+d7-0
