bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
41,"Wregoo UJ-G c24-1 A 2 b",Planet,"Icy body",1,596.69,"Sulphur:26.62,Carbon:22.38,Phosphorus:14.33,Iron:11.91,Nickel:9.01,Chromium:5.36,Manganese:4.92,Zinc:3.24,Tellurium:0.89,Tin:0.71,Tungsten:0.65",,0.04,No,"2024-08-01 16:14:49","CMDR Scott Fleming","2024-08-01 16:14:49",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
42,"Wregoo UJ-G c24-1 A 3",Planet,"Icy body",,10678.39,,Icy,1.01,No,"2024-08-01 16:25:29","CMDR Scott Fleming","2024-08-01 16:15:25",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
2,"Wregoo UJ-G c24-1 B",Star,"M (Red dwarf) Star",0,0,,,0,0,"2024-08-01 16:14:12","CMDR Scott Fleming","2024-08-01 16:14:12",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
44,"Wregoo UJ-G c24-1 B 1",Planet,"Rocky Ice world",,8289.76,,,1,No,"2024-08-01 16:19:13","CMDR Scott Fleming","2024-08-01 16:19:13",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
45,"Wregoo UJ-G c24-1 B 1 a",Planet,"Icy body",1,4457.12,"Sulphur:24.76,Carbon:20.82,Iron:13.88,Phosphorus:13.33,Nickel:10.5,Chromium:6.24,Selenium:3.88,Zinc:3.77,Cadmium:1.08,Molybdenum:0.91,Yttrium:0.83",,0.32,No,"2024-08-01 16:19:25","CMDR Scott Fleming","2024-08-01 16:19:25",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
46,"Wregoo UJ-G c24-1 B 2",Planet,"Rocky Ice world",,8109.02,,,0.94,No,"2024-08-01 16:19:18","CMDR Scott Fleming","2024-08-01 16:19:18",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
47,"Wregoo UJ-G c24-1 B 3",Planet,"Icy body",,9545.83,,,0.89,No,"2024-08-01 16:19:54","CMDR Scott Fleming","2024-08-01 16:19:54",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
48,"Wregoo UJ-G c24-1 B 3 a",Planet,"Icy body",1,3355.65,"Sulphur:27.5,Carbon:23.13,Phosphorus:14.81,Iron:11.94,Nickel:9.03,Manganese:4.93,Zinc:3.25,Germanium:3.15,Molybdenum:0.78,Tin:0.74,Ruthenium:0.74",,0.2,No,"2024-08-01 16:19:58","CMDR Scott Fleming","2024-08-01 16:19:58",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
49,"Wregoo UJ-G c24-1 B 4",Planet,"Icy body",,7558.53,,,0.64,No,"2024-08-01 16:20:06","CMDR Scott Fleming","2024-08-01 16:20:06",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
50,"Wregoo UJ-G c24-1 B 5",Planet,"Icy body",,9715.71,,,0.91,No,"2024-08-01 16:19:33","CMDR Scott Fleming","2024-08-01 16:19:33",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
51,"Wregoo UJ-G c24-1 B 6",Planet,"Icy body",,9028.28,,,0.82,No,"2024-08-01 16:20:11","CMDR Scott Fleming","2024-08-01 16:20:11",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
52,"Wregoo UJ-G c24-1 B 7",Planet,"Icy body",,9572.91,,,0.89,No,"2024-08-01 16:20:15","CMDR Scott Fleming","2024-08-01 16:20:15",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
53,"Wregoo UJ-G c24-1 B 8",Planet,"Icy body",,9631.44,,,0.9,No,"2024-08-01 16:19:38","CMDR Scott Fleming","2024-08-01 16:19:38",https://www.edsm.net/en/system/bodies/id/28667248/name/Wregoo+UJ-G+c24-1
