bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
37,"Col 285 Sector YJ-P c6-4 A 7",Planet,"Class I gas giant",,21975.18,,,0.93,No,"2024-04-19 20:10:14","Lord Benton","2020-06-18 05:38:46",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
38,"Col 285 Sector YJ-P c6-4 A 7 a",Planet,"Icy body",1,984.48,"Sulphur:27.33,Carbon:22.98,Phosphorus:14.71,Iron:12.3,Nickel:9.31,Selenium:4.28,Germanium:3.55,Vanadium:3.02,Cadmium:0.96,Molybdenum:0.8,Ruthenium:0.76",,0.06,No,"2024-04-19 20:10:33","Lord Benton","2020-06-18 05:39:52",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
39,"Col 285 Sector YJ-P c6-4 A 7 b",Planet,"Icy body",1,663.25,"Sulphur:26.51,Carbon:22.29,Phosphorus:14.27,Iron:11.93,Nickel:9.03,Chromium:5.37,Manganese:4.93,Zinc:3.24,Cadmium:0.93,Molybdenum:0.78,Yttrium:0.71",,0.04,No,"2024-04-19 20:10:27","Lord Benton","2020-06-18 05:39:44",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
41,"Col 285 Sector YJ-P c6-4 A 7 c",Planet,"Icy body",1,594.81,"Sulphur:27.04,Carbon:22.73,Phosphorus:14.55,Iron:11.82,Nickel:8.94,Chromium:5.32,Selenium:4.23,Vanadium:2.9,Cadmium:0.92,Niobium:0.81,Ruthenium:0.73",,0.03,No,"2024-04-19 20:10:37","Lord Benton","2020-06-18 05:39:49",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
42,"Col 285 Sector YJ-P c6-4 A 7 d",Planet,"Icy body",1,750.01,"Sulphur:26.95,Carbon:22.66,Phosphorus:14.51,Iron:12.29,Nickel:9.3,Chromium:5.53,Zinc:3.34,Vanadium:3.02,Cadmium:0.95,Ruthenium:0.76,Tungsten:0.68",,0.04,No,"2024-04-19 11:43:01","Lord Benton","2020-06-18 05:39:47",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
43,"Col 285 Sector YJ-P c6-4 A 7 e",Planet,"Icy body",1,571.40,"Sulphur:26.86,Carbon:22.59,Phosphorus:14.46,Iron:12.09,Nickel:9.15,Manganese:4.99,Selenium:4.2,Germanium:3.48,Molybdenum:0.79,Yttrium:0.72,Tungsten:0.66",,0.03,No,"2024-04-19 20:10:29","Lord Benton","2020-06-18 05:39:42",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
2,"Col 285 Sector YJ-P c6-4 B",Star,"M (Red dwarf) Star",0,0,,,0,0,"2024-04-19 20:06:12","MaQuataar Agendaar","2019-07-12 21:23:59",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
45,"Col 285 Sector YJ-P c6-4 B 1",Planet,"Icy body",,8347.91,,,0.89,No,"2024-04-19 20:08:05","Lord Benton","2020-06-18 05:38:06",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
46,"Col 285 Sector YJ-P c6-4 B 2",Planet,"Icy body",,7861.87,,,0.68,No,"2024-04-19 20:08:08","Lord Benton","2020-06-18 05:38:08",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
47,"Col 285 Sector YJ-P c6-4 B 3",Planet,"Icy body",,7786.15,,,0.67,No,"2024-04-19 20:07:40","Lord Benton","2020-06-18 05:37:54",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
48,"Col 285 Sector YJ-P c6-4 B 4",Planet,"Icy body",,8801.95,,,0.8,No,"2024-04-19 20:07:12","Lord Benton","2020-06-18 05:38:02",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
49,"Col 285 Sector YJ-P c6-4 B 4 a",Planet,"Icy body",1,3470.63,"Sulphur:28.19,Carbon:23.7,Phosphorus:15.18,Iron:12.32,Nickel:9.32,Selenium:4.41,Germanium:3.25,Arsenic:1.45,Tin:0.76,Yttrium:0.74,Tungsten:0.68",,0.21,No,"2024-04-19 20:07:07","Lord Benton","2020-06-18 05:37:59",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
50,"Col 285 Sector YJ-P c6-4 B 5",Planet,"Icy body",,9064.03,,,0.83,No,"2024-04-19 20:07:27","Lord Benton","2020-06-18 05:38:26",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
51,"Col 285 Sector YJ-P c6-4 B 5 a",Planet,"Icy body",1,3465.71,"Sulphur:27.37,Carbon:23.02,Phosphorus:14.73,Iron:11.96,Nickel:9.05,Chromium:5.38,Zinc:3.25,Vanadium:2.94,Cadmium:0.93,Yttrium:0.71,Tungsten:0.66",,0.21,No,"2024-04-19 20:07:32","Lord Benton","2020-06-18 05:38:23",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
52,"Col 285 Sector YJ-P c6-4 B 6",Planet,"Icy body",,9388.67,,,0.88,No,"2024-04-19 20:07:49","Lord Benton","2020-06-18 05:38:11",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
53,"Col 285 Sector YJ-P c6-4 B 6 a",Planet,"Icy body",1,3687.55,"Sulphur:26.81,Carbon:22.54,Phosphorus:14.43,Iron:11.72,Nickel:8.86,Chromium:5.27,Manganese:4.84,Zinc:3.18,Cadmium:0.91,Tellurium:0.8,Tungsten:0.64",,0.23,No,"2024-04-19 20:07:54","Lord Benton","2020-06-18 05:38:18",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
54,"Col 285 Sector YJ-P c6-4 B 7",Planet,"Icy body",,8514.03,,,0.76,No,"2024-04-19 20:07:43","Lord Benton","2020-06-18 05:38:29",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
55,"Col 285 Sector YJ-P c6-4 B 8",Planet,"Icy body",,8524.02,,,0.76,No,"2024-04-19 20:07:23","Lord Benton","2020-06-18 05:38:30",https://www.edsm.net/en/system/bodies/id/165847/name/Col+285+Sector+YJ-P+c6-4
