bodyId,bodyName,type,subType,isLandable,radius,materials,rings,gravity,terraformable,updateTime,discoveredBy,discoveredDt,EDSM
19,"Plio Eurl SX-L c7-11 4",Planet,"Class III gas giant",,75271.44,,,10.43,No,"2019-01-07 00:04:43",Kettuklaani,"2019-01-06 17:55:34",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
20,"Plio Eurl SX-L c7-11 4 a",Planet,"Icy body",1,1846.90,"Sulphur:25.66,Carbon:21.58,Phosphorus:13.81,Iron:13.35,Nickel:10.1,Chromium:6,Zinc:3.63,Vanadium:3.28,Cadmium:1.04,Ruthenium:0.82,Tungsten:0.73",,0.12,No,"2019-01-07 00:04:43",Kettuklaani,"2019-01-06 17:55:40",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
21,"Plio Eurl SX-L c7-11 4 b",Planet,"Icy body",1,2027.47,"Sulphur:26.13,Carbon:21.98,Phosphorus:14.07,Iron:13.6,Nickel:10.29,Chromium:6.12,Vanadium:3.34,Arsenic:1.77,Cadmium:1.06,Antimony:0.84,Tin:0.82",,0.13,No,"2019-01-07 00:04:44",Kettuklaani,"2019-01-06 17:57:01",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
22,"Plio Eurl SX-L c7-11 4 c",Planet,"Icy body",1,1690.50,"Sulphur:26.15,Carbon:21.99,Phosphorus:14.08,Iron:13.61,Nickel:10.29,Chromium:6.12,Zinc:3.7,Zirconium:1.58,Molybdenum:0.89,Antimony:0.84,Tungsten:0.75",,0.11,No,"2019-01-07 00:04:43",Kettuklaani,"2019-01-06 17:56:47",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
23,"Plio Eurl SX-L c7-11 4 d",Planet,"Icy body",1,2218.01,"Sulphur:26.74,Carbon:22.48,Phosphorus:14.39,Iron:12.02,Nickel:9.09,Chromium:5.4,Manganese:4.96,Vanadium:2.95,Tin:0.72,Yttrium:0.72,Mercury:0.52",,0.14,No,"2019-01-07 00:04:44",Kettuklaani,"2019-01-06 17:56:53",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
24,"Plio Eurl SX-L c7-11 4 e",Planet,"Icy body",1,2851.65,"Sulphur:27.69,Carbon:23.29,Phosphorus:14.91,Iron:12.51,Nickel:9.46,Chromium:5.62,Vanadium:3.07,Zirconium:1.45,Ruthenium:0.77,Tungsten:0.69,Mercury:0.55",,0.18,No,"2019-01-07 00:04:43",Kettuklaani,"2019-01-06 17:56:37",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
25,"Plio Eurl SX-L c7-11 4 e a",Planet,"Icy body",1,846.30,"Sulphur:31.15,Carbon:26.19,Phosphorus:16.77,Iron:9.61,Nickel:7.27,Germanium:3.22,Zinc:2.61,Arsenic:1.44,Molybdenum:0.63,Yttrium:0.57,Tungsten:0.53",,0.05,No,"2019-01-07 00:04:43",Kettuklaani,"2019-01-06 17:56:33",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
26,"Plio Eurl SX-L c7-11 4 f",Planet,"Icy body",1,2951.38,"Sulphur:26.8,Carbon:22.53,Phosphorus:14.43,Iron:12.04,Nickel:9.11,Chromium:5.42,Selenium:4.19,Germanium:3.5,Niobium:0.82,Tin:0.72,Technetium:0.43",,0.18,No,"2019-01-07 00:04:44",Kettuklaani,"2019-01-06 17:56:57",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
27,"Plio Eurl SX-L c7-11 4 g",Planet,"Icy body",1,2946.68,"Sulphur:26.55,Carbon:22.32,Phosphorus:14.29,Iron:11.93,Nickel:9.02,Chromium:5.37,Manganese:4.93,Zinc:3.24,Cadmium:0.93,Tellurium:0.9,Mercury:0.52",,0.18,No,"2019-01-07 00:04:43",Kettuklaani,"2019-01-06 17:56:43",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
35,"Plio Eurl SX-L c7-11 5",Planet,"Icy body",,17208.31,,,2.61,No,"2019-01-07 00:04:45",Kettuklaani,"2019-01-06 18:02:48",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
36,"Plio Eurl SX-L c7-11 5 a",Planet,"Icy body",,9311.58,,,0.7,No,"2019-01-07 00:04:45",Kettuklaani,"2019-01-06 18:02:43",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
38,"Plio Eurl SX-L c7-11 6",Planet,"Icy body",,18645.39,,Icy,2.83,No,"2019-01-07 00:04:45",Kettuklaani,"2019-01-06 18:02:55",https://www.edsm.net/en/system/bodies/id/11193869/name/Plio+Eurl+SX-L+c7-11
